CELL_HEADER kernel,sign,source,target,got,expected,word_bad,field_bad,phase,ancilla,source_bad,control_bad,toffoli_sum64,peak,emitted_toffoli
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x0,0x0,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1,0x1,0,0,1,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1,0x1,0x1,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe19,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe19,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d0,0x8000000000000000000000000000000000000000000000000000000000000000,0x8000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d1,0x800001e9,0x800001e9,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d2,0x8000000000000000000000000000000000000000000000000000000000000001,0x8000000000000000000000000000000000000000000000000000000000000001,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x3fffffffffffffffffffffffffffffffffffffffffffffffffffffffbfffff0c,0x3fffffffffffffffffffffffffffffffffffffffffffffffffffffffbfffff0c,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0x0,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0x0,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x2,0x1,0x1,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d0,0x800001e8,0x800001e8,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d1,0x8000000000000000000000000000000000000000000000000000000000000000,0x8000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d2,0x800001e9,0x800001e9,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xbfffffffffffffffffffffffffffffffffffffffffffffffffffffff3ffffd23,0xbfffffffffffffffffffffffffffffffffffffffffffffffffffffff3ffffd23,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,231168,1028,3612
CELL fused_halve,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0,0,0,0,0,0,231168,1028,3612
CELL fused_double,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0x1,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0x2,0x4,0x4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0x1000003d0,0x2000007a0,0x2000007a0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0x1000003d1,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0x1000003d2,0x2000007a4,0x2000007a4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x0,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x1,0x3,0x3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x2,0x5,0x5,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x1000003d0,0x2000007a1,0x2000007a1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x1000003d1,0x2000007a3,0x2000007a3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x1000003d2,0x2000007a5,0x2000007a5,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x0,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x1,0x4,0x4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x2,0x6,0x6,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x1000003d0,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x1000003d1,0x2000007a4,0x2000007a4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x1000003d2,0x2000007a6,0x2000007a6,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x0,0x1000003d0,0x1000003d0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x1,0x1000003d2,0x1000003d2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x2,0x1000003d4,0x1000003d4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x1000003d0,0x300000b70,0x300000b70,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x1000003d1,0x300000b72,0x300000b72,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x1000003d2,0x300000b74,0x300000b74,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003cf,0x1000003cf,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003cc,0x1000003cc,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003ce,0x1000003ce,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d0,0x1000003d0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x0,0x1000003d1,0x1000003d1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x1,0x1000003d3,0x1000003d3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x2,0x1000003d5,0x1000003d5,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x1000003d0,0x300000b71,0x300000b71,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x1000003d1,0x300000b73,0x300000b73,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x1000003d2,0x300000b75,0x300000b75,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d0,0x1000003d0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003cd,0x1000003cd,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003cf,0x1000003cf,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d1,0x1000003d1,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x0,0x1000003d2,0x1000003d2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x1,0x1000003d4,0x1000003d4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x2,0x1000003d6,0x1000003d6,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x1000003d0,0x300000b72,0x300000b72,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x1000003d1,0x300000b74,0x300000b74,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x1000003d2,0x300000b76,0x300000b76,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d1,0x1000003d1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003ce,0x1000003ce,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d0,0x1000003d0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d2,0x1000003d2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe19,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe19,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x2,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe1b,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe1b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d0,0x80000000000000000000000000000000000000000000000000000001800005b7,0x80000000000000000000000000000000000000000000000000000001800005b7,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d1,0x80000000000000000000000000000000000000000000000000000001800005b9,0x80000000000000000000000000000000000000000000000000000001800005b9,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x1000003d2,0x80000000000000000000000000000000000000000000000000000001800005bb,0x80000000000000000000000000000000000000000000000000000001800005bb,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe16,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe16,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe13,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe13,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe15,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe15,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x2,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003d0,0x20000079e,0x20000079e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003d1,0x2000007a0,0x2000007a0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x1000003d2,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc29,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc29,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1,0x1,0x1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x2,0x3,0x3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d0,0x20000079f,0x20000079f,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d1,0x2000007a1,0x2000007a1,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1000003d2,0x2000007a3,0x2000007a3,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2a,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2a,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2c,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x2,0x4,0x4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d0,0x2000007a0,0x2000007a0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d1,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x1000003d2,0x2000007a4,0x2000007a4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x0,0x0,0x0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x1,0x2,0x2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x2,0x4,0x4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x1000003d0,0x2000007a0,0x2000007a0,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x1000003d1,0x2000007a2,0x2000007a2,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x1000003d2,0x2000007a4,0x2000007a4,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,231232,1030,3613
CELL fused_double,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0,0,1,0,0,0,231232,1030,3613
CELL fused_double,1,0x1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,231232,1030,3613
