phase	start	end	ops	ccx	ccz	hmr	reset
tlm_apply_inverse_mod_sub_clean	70884600	70884886	286	24	0	15	17
tlm_inverse_gcd_forward_codec	70884886	70884889	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70884889	70884967	78	18	0	0	2
tlm_inverse_gcd_forward_compare	70884967	70885263	296	48	0	12	13
tlm_inverse_gcd_forward_body	70885263	70885619	356	42	1	23	25
tlm_apply_inverse_fold	70885619	70888072	2453	350	0	94	129
tlm_apply_inverse_swap	70888072	70888840	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70888840	70892755	3915	769	12	156	158
tlm_apply_inverse_mod_sub_fold	70892755	70893776	1021	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70893776	70894056	280	25	0	14	16
tlm_inverse_gcd_forward_codec	70894056	70894059	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70894059	70894133	74	17	0	0	2
tlm_inverse_gcd_forward_compare	70894133	70894412	279	46	0	11	12
tlm_inverse_gcd_forward_body	70894412	70894753	341	40	1	22	24
tlm_apply_inverse_fold	70894753	70897206	2453	350	0	94	129
tlm_apply_inverse_swap	70897206	70897974	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70897974	70901645	3671	769	11	132	134
tlm_apply_inverse_mod_sub_fold	70901645	70902664	1019	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70902664	70902938	274	26	0	13	15
tlm_inverse_gcd_forward_codec	70902938	70903104	166	18	0	4	7
tlm_inverse_gcd_forward_shift	70903104	70903176	72	17	0	0	0
tlm_inverse_gcd_forward_compare	70903176	70903449	273	47	0	10	11
tlm_inverse_gcd_forward_body	70903449	70903804	355	41	1	23	25
tlm_apply_inverse_fold	70903804	70906257	2453	350	0	94	129
tlm_apply_inverse_swap	70906257	70907025	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70907025	70910472	3447	769	10	110	112
tlm_apply_inverse_mod_sub_fold	70910472	70911491	1019	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70911491	70911759	268	27	0	12	14
tlm_inverse_gcd_forward_codec	70911759	70911762	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70911762	70911832	70	16	0	0	2
tlm_inverse_gcd_forward_compare	70911832	70912088	256	45	0	9	10
tlm_inverse_gcd_forward_body	70912088	70912428	340	39	1	22	24
tlm_apply_inverse_fold	70912428	70914881	2453	350	0	94	129
tlm_apply_inverse_swap	70914881	70915649	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70915649	70918892	3243	769	9	90	92
tlm_apply_inverse_mod_sub_fold	70918892	70919947	1055	94	7	94	94
tlm_apply_inverse_mod_sub_clean	70919947	70920209	262	28	0	11	13
tlm_inverse_gcd_forward_codec	70920209	70920212	3	0	0	0	0
