batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
39	64	72155927	4780167537	0	0	0	0	0	0	1442785
43	64	72151784	4775138688	0	0	0	0	0	0	1478898
47	64	72170262	4786203955	0	0	0	0	0	0	1515010
40	64	72154000	4786754925	0	0	0	0	0	0	1551127
44	64	72168663	4783374597	0	0	0	0	0	0	1587241
42	64	72166568	4785944141	0	0	0	0	0	0	1623354
41	64	72169894	4781829809	0	0	0	0	0	0	1659454
46	64	72152560	4789923230	0	0	0	0	0	0	1695560
45	64	72167881	4788036642	0	0	0	0	0	0	1731661
55	64	72161203	4790601638	0	0	0	0	0	0	1767774
53	64	72160504	4785254009	0	0	0	0	0	0	1803883
50	64	72168122	4783975474	0	0	0	0	0	0	1839997
52	64	72154240	4786489453	0	0	0	0	0	0	1876109
51	64	72161712	4783091016	0	0	0	0	0	0	1912227
54	64	72168720	4784595769	0	0	0	0	0	0	1948313
49	64	72149711	4782142304	0	0	0	0	0	0	1984411
48	64	72158508	4782817814	0	0	0	0	0	0	2020505
62	64	72161107	4783538314	0	0	0	0	0	0	2056600
63	64	72155087	4781907191	0	0	0	0	0	0	2092696
58	64	72180957	4777783693	0	0	0	0	0	0	2128796
56	64	72161403	4788245060	0	0	0	0	0	0	2164901
60	64	72163868	4786832923	0	0	0	0	0	0	2201019
61	64	72162205	4781819141	0	0	0	0	0	0	2237130
57	64	72160232	4775625484	0	0	0	0	0	0	2273237
59	64	72164330	4788150460	0	0	0	0	0	0	2309364
67	64	72160651	4784530566	0	0	0	0	0	0	2345475
65	64	72169488	4788013485	0	0	0	0	0	0	2381579
69	64	72157536	4778470861	0	0	0	0	0	0	2417684
64	64	72148209	4778879367	0	0	0	0	0	0	2453803
71	64	72166543	4784570599	0	0	0	0	0	0	2489911
66	64	72164142	4780976268	0	0	0	0	0	0	2526026
68	64	72161230	4781159380	0	0	0	0	0	0	2562153
70	64	72164391	4777574119	0	0	0	0	0	0	2598275
72	64	72169978	4785144843	0	0	0	0	0	0	2634384
77	64	72162481	4784159746	0	0	0	0	0	0	2670498
73	64	72155560	4782602047	0	0	0	0	0	0	2706604
79	64	72161255	4782954526	0	0	0	0	0	0	2742709
78	64	72162921	4780925436	0	0	0	0	0	0	2778800
75	64	72151544	4781238309	0	0	0	0	0	0	2814907
