batch	index	address	target_x	target_y	addend_x	addend_y	expected_x	expected_y	got_x	got_y	got_address	classical_failure	phase_failure	ancilla_failure	any_failure
0	32	1	0x9292312a9b6371c6f1c014884f0f12af8d604da622ebecb8b50018ffc4e24e6	0x60b1cf4826145f282303688df87fb2bf2101987e023e57a04e0a47dbc2006b1c	0x79be667ef9dcbbac55a06295ce870b07029bfcdb2dce28d959f2815b16f81798	0x483ada7726a3c4655da4fbfc0e1108a8fd17b448a68554199c47d08ffb10d4b8	0x2f42eaf8e6dd7bddbc99d4b75c750a0d5dcb3e5ff24ee84c496baa61b26bad7a	0x5f0ed42098b5d42f490c4bd08fede3100bdc5c64439fae91983126692b90e481	0x2f42eaf8e6dd7bddbc99d4b75c750a0d5dcb3e5ff24ee84c496baa61b26bad7a	0x5f0ed42098b5d42f490c4bd08fede3100bdc5c64439fae91983126692b90e481	0x1	0	0	0	0
0	33	0	0xdd1b48d22a1487a53ffcabe9aa26b6dc1b642887cfb6b6f4fe21710b0686cf9f	0x7ddbad6f3d04245edb1ebef7a6acc39122843a7202a5be824947d7aeafe1103e	0x0	0x0	0xdd1b48d22a1487a53ffcabe9aa26b6dc1b642887cfb6b6f4fe21710b0686cf9f	0x7ddbad6f3d04245edb1ebef7a6acc39122843a7202a5be824947d7aeafe1103e	0x4040e8e4b58246fd3dd338eda50b8212ff4fbcc335365f503eac4a5d0d812957	0x4fcc1875577d18a3ed68db705253b2930d43e8cd573848dd025bf96c0749b867	0x0	1	0	0	1
0	34	6	0xddc8c3231a38fa9f6e6fabf5c411592807d48a674e9cef9d88bd1814c1a7c16d	0xbca08f2e05f099e7f2c2712a7b1402e2fd8a13329d11a4d586336593a613e261	0xfff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556	0xae12777aacfbb620f3be96017f45c560de80f0f6518fe4a03c870c36b075f297	0x34523e09b42c115b9293c4ff594d2bdf57db35b8923fe41b2d5f6208fa49c54b	0x2256a48e7525d50446cc2379bf65a4e5af0866d1296f5a4879fb49634a5559e4	0x34523e09b42c115b9293c4ff594d2bdf57db35b8923fe41b2d5f6208fa49c54b	0x2256a48e7525d50446cc2379bf65a4e5af0866d1296f5a4879fb49634a5559e4	0x6	0	0	0	0
0	35	15	0xe90c6dcc42c4a64f17485dd07556ce2b71b9241d0eab8524a77fb754cff94c87	0x570cb6f38e720693ff60ede066b6e2c9dd07cbfe9ebb8bfcd3c3c3341d4a8d4d	0xd7924d4f7d43ea965a465ae3095ff41131e5946f3c85f79e44adbcf8e27e080e	0x581e2872a86c72a683842ec228cc6defea40af2bd896d3a5c504dc9ff6a26b58	0x53d09699ed6a8b10bec69b37e05fcf59911437889725370fd44669443bd467fe	0x4942d04bee0a8da25b09160653fd19c08c0153532d293e73f846baa036dc767f	0x53d09699ed6a8b10bec69b37e05fcf59911437889725370fd44669443bd467fe	0x4942d04bee0a8da25b09160653fd19c08c0153532d293e73f846baa036dc767f	0xf	0	0	0	0
0	36	7	0x935474de4526f0c4f30c8dd23565046fa1e9f323383de7ba84ffd53fd0d4d85d	0x5d1ef2963c1451f4359e5c42e35ff1a63aca69fb801bb1a7b9afc2c07e600042	0x5cbdf0646e5db4eaa398f365f2ea7a0e3d419b7e0330e39ce92bddedcac4f9bc	0x6aebca40ba255960a3178d6d861a54dba813d0b813fde7b5a5082628087264da	0xc3e27bf88e464f6399cb999a8cd3efc0a55aaad384df201e147817ace74a9b6f	0xfbf0f799bd74ef4e177c9341eed4ad47e8920518d57990b719a36459caf1e880	0xc3e27bf88e464f6399cb999a8cd3efc0a55aaad384df201e147817ace74a9b6f	0xfbf0f799bd74ef4e177c9341eed4ad47e8920518d57990b719a36459caf1e880	0x7	0	0	0	0
0	37	0	0x85bd77900a3a5f9397280b7b3bb87bb9fac14b8f1bd3683320f5732403b57485	0x240fdd3ba634d3fc198804147ab4917e9450c165fa33f0957639d3d5836cd0a7	0x0	0x0	0x85bd77900a3a5f9397280b7b3bb87bb9fac14b8f1bd3683320f5732403b57485	0x240fdd3ba634d3fc198804147ab4917e9450c165fa33f0957639d3d5836cd0a7	0x1ca8c5f8ad246086b8c918265e5ee0fde98a43a990d7e0ed69614c099a569b87	0x30e0c76e542dc1e3d107ed4dda6fe4303cca9a0940dfd20c1454a929f7e829b4	0x0	1	0	0	1
0	38	14	0x85973083c95e47d5fe3c7325faebfc3bf96aec8d743fa434686d706794de479b	0xe352027b60e8fca73f1ee5608669bead69407b594ed33c0355c294132d66548c	0x499fdf9e895e719cfd64e67f07d38e3226aa7b63678949e6e49b241a60e823e4	0xcac2f6c4b54e855190f044e4a7b3d464464279c27a3f95bcc65f40d403a13f5b	0x24b983f117576dbdc5429a1d3c288fc66b427bf7d6ddd9c3c4f81cc3e75cbb7c	0xa1239497a35efc7c65372d489f5cd868d8aa6c52a038f36c75f88af127633be7	0x24b983f117576dbdc5429a1d3c288fc66b427bf7d6ddd9c3c4f81cc3e75cbb7c	0xa1239497a35efc7c65372d489f5cd868d8aa6c52a038f36c75f88af127633be7	0xe	0	0	0	0
0	39	10	0x7ddd689346d08f67d51adc334b6ad06c27961789ead526e89ba37482d2bbcc35	0xb18f8b20ba3ed843a067af7b37d96a4145ca00b89f03f702333d266491a6eb4f	0xa0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7	0x893aba425419bc27a3b6c7e693a24c696f794c2ed877a1593cbee53b037368d7	0xbf7cbbda7fa85b7a956088fa80450c6dfce5887a0d18e61cd7d0eac05340cf8a	0xfb56e4bc2d4629a40f373c751c7154c6cc3aec8904b23bfbacc0aa7a431977e2	0xbf7cbbda7fa85b7a956088fa80450c6dfce5887a0d18e61cd7d0eac05340cf8a	0xfb56e4bc2d4629a40f373c751c7154c6cc3aec8904b23bfbacc0aa7a431977e2	0xa	0	0	0	0
0	40	5	0xe5688485d4d0fd6df10c1ed522f7358f67742b2a548e858abb417dbc1a3d16a6	0x4a0be93eec2ce16092bae754d9a696ad2d545d394012f57c342f3a2f5565962f	0x2f8bde4d1a07209355b4a7250a5c5128e88b84bddc619ab7cba8d569b240efe4	0xd8ac222636e5e3d6d4dba9dda6c9c426f788271bab0d6840dca87d3aa6ac62d6	0xa57c04ff769ad572a8b276d4ce4bf90e83f3c1bb2deb735bf89f9004b4ac4ae3	0xe58b5c53ed0135d9a07e5ef790b460ff56e4b49d2054b4bb84a6e2a5ee5436ef	0xa57c04ff769ad572a8b276d4ce4bf90e83f3c1bb2deb735bf89f9004b4ac4ae3	0xe58b5c53ed0135d9a07e5ef790b460ff56e4b49d2054b4bb84a6e2a5ee5436ef	0x5	0	0	0	0
0	41	12	0xa51ca14454e0b76e2c06b926a76fae3a10f043c3788d2e4a8ebf331dab57cee4	0xac36f7efa71413c25e133ff08f95018f8643f5f15b44954a1516d91be26a17cd	0xd01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85a	0xa9f34ffdc815e0d7a8b64537e17bd81579238c5dd9a86d526b051b13f4062327	0x426090410972762064290ea9340341955de910a7a1a8f7121e013812bac888c7	0x558c1b41b9756b1e2e314a53cae4beaf8c4565af2470ad0bbfc46f49f8411dce	0x426090410972762064290ea9340341955de910a7a1a8f7121e013812bac888c7	0x558c1b41b9756b1e2e314a53cae4beaf8c4565af2470ad0bbfc46f49f8411dce	0xc	0	0	0	0
0	42	2	0x3ce7bf3ac2092fcfc7f93f20fa628404bb506aa81c36e108e6b10a31ecda625	0x558b511d63e21ef25aa6582f3c87b076b5e2ffdc215dc68b36ff714f93629439	0xc6047f9441ed7d6d3045406e95c07cd85c778e4b8cef3ca7abac09b95c709ee5	0x1ae168fea63dc339a3c58419466ceaeef7f632653266d0e1236431a950cfe52a	0x5271bec121f2f6487fdd2d5bac3202ce70f33dbaef4cbc6e9be8ba835de98c2a	0xfeb4ce5b4ddac02e6db7b8b32001ced55c142aebdbd19b5618fee29143af4f3f	0x5271bec121f2f6487fdd2d5bac3202ce70f33dbaef4cbc6e9be8ba835de98c2a	0xfeb4ce5b4ddac02e6db7b8b32001ced55c142aebdbd19b5618fee29143af4f3f	0x2	0	0	0	0
0	43	15	0x9e7d988fb9e573d66ffbb8e2d69744b816b364fff870838ab0a3b2cc67e88f5c	0x486a16fb814a9d4f643135bba76ecdf2457a5263bb5ce3f215cce0e836fa7ad	0xd7924d4f7d43ea965a465ae3095ff41131e5946f3c85f79e44adbcf8e27e080e	0x581e2872a86c72a683842ec228cc6defea40af2bd896d3a5c504dc9ff6a26b58	0xb6b6f28f7e882d696a7526f469d219a2684a82e8db62a8e26371ab92737bd0f	0xcba88a04ebea3ded16d2744db3a92431e082309200a0fce1c86ff227b001cea1	0xb6b6f28f7e882d696a7526f469d219a2684a82e8db62a8e26371ab92737bd0f	0xcba88a04ebea3ded16d2744db3a92431e082309200a0fce1c86ff227b001cea1	0xf	0	0	0	0
0	44	15	0xcaad4e6ec4d1ffead86895f4601494cc2c9142c2fda9bc5bc242aa951809dc31	0x529b3f0d437f0f4a8016c8738002d646ea027ed7f8814775ffb8305661c8b458	0xd7924d4f7d43ea965a465ae3095ff41131e5946f3c85f79e44adbcf8e27e080e	0x581e2872a86c72a683842ec228cc6defea40af2bd896d3a5c504dc9ff6a26b58	0x9b54461671324e81f992da22f245e65e12ab2fd13e1be9cbe31476c86e1e6710	0x2f093b24f7c113e5f6fed8c67e2f8e0e53abf0bd82f044b3f2f99e133c650af4	0x9b54461671324e81f992da22f245e65e12ab2fd13e1be9cbe31476c86e1e6710	0x2f093b24f7c113e5f6fed8c67e2f8e0e53abf0bd82f044b3f2f99e133c650af4	0xf	0	0	0	0
0	45	3	0x8c294798f4b3737b3d8fd0d4b7cd2b49662e7ab560abd1a7d6315f419c045f30	0x8fa074f806a7a8751a3fbee02cbcce80800cd9bbf07b586371d7d1f4a5debd2a	0xf9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9	0x388f7b0f632de8140fe337e62a37f3566500a99934c2231b6cb9fd7584b8e672	0xdbd93576184756d1635f81de1a2f981c1543e4ce4c766a45f62b0e101d3606a	0x9402aac1d7df64169488bf88796c09cbe8eaf13fb9c20ce0ab8e0943c3e99ff7	0xdbd93576184756d1635f81de1a2f981c1543e4ce4c766a45f62b0e101d3606a	0x9402aac1d7df64169488bf88796c09cbe8eaf13fb9c20ce0ab8e0943c3e99ff7	0x3	0	0	0	0
0	46	12	0xb8b83062a60ccec1ee4018fcce6134241759c7db1b79ef2141140dd6fc63293d	0xd2f94317a052527a642569db9801811ab6fb10d2a5541b425ea2f540d4668f4	0xd01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85a	0xa9f34ffdc815e0d7a8b64537e17bd81579238c5dd9a86d526b051b13f4062327	0x2a223fbc206337f004765779ab710701002c74abb7cd6a7b63684fa049b704e0	0xcff5aa0e6b1dcb63fd43de7419137a5b7643875b820cd6546a4e907fcd772900	0x2a223fbc206337f004765779ab710701002c74abb7cd6a7b63684fa049b704e0	0xcff5aa0e6b1dcb63fd43de7419137a5b7643875b820cd6546a4e907fcd772900	0xc	0	0	0	0
0	47	10	0x29f8348c14786ae354768a08d641b6d08ad51dd7cbeb18260cd6ba39ef1caf32	0x3913c230aa8c9cd7b3dcc575ad80c572d3d3d8b59b91ed529e5bb252a0abbc6e	0xa0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7	0x893aba425419bc27a3b6c7e693a24c696f794c2ed877a1593cbee53b037368d7	0xad9f59f7f7000468ea571385e51910b08421525697aae28e8a615944cd2d4554	0xaa1a191e00d7d7ac72ea0c5460b5f111f90505799ea9a384caf0133f4883b62	0xad9f59f7f7000468ea571385e51910b08421525697aae28e8a615944cd2d4554	0xaa1a191e00d7d7ac72ea0c5460b5f111f90505799ea9a384caf0133f4883b62	0xa	0	0	0	0
0	48	12	0x2ce525d53bce6e023d2f1018f55536fc494c6873ed59b07ad09d3b28c7304ba4	0x98b94b1ccb5476a66fb8e9bc47e0ce3efa03e2a73c1f8ff98269c5698022d1e3	0xd01115d548e7561b15c38f004d734633687cf4419620095bc5b0f47070afe85a	0xa9f34ffdc815e0d7a8b64537e17bd81579238c5dd9a86d526b051b13f4062327	0x6d02102b3580e0e691fbf856e6b62b05895dd6a649b63972c4bc37db4984e2d8	0x719db94613706fb77e7cceb01a6a59c9809bb40a1f92f0387efba8e282b4ad14	0x6d02102b3580e0e691fbf856e6b62b05895dd6a649b63972c4bc37db4984e2d8	0x719db94613706fb77e7cceb01a6a59c9809bb40a1f92f0387efba8e282b4ad14	0xc	0	0	0	0
0	49	8	0x75e734007c28275e667cddd1625ea7b069af593f8b2f6deac04d36097658da08	0x788d79c19b9a54f460ce149a69fc4930121a4dc0349078a8a75955ee57adf818	0x2f01e5e15cca351daff3843fb70f3c2f0a1bdd05e5af888a67784ef3e10a2a01	0x5c4da8a741539949293d082a132d13b4c2e213d6ba5b7617b5da2cb76cbde904	0x1a7bdcf62ee8270726236d5675bbde8f893f13c8c13b6bec8cbd4d1316e088d1	0x31036f5c4a6e213bc8ea38a56e7109ed8173aff498942f2e261706e33c7e02b0	0x1a7bdcf62ee8270726236d5675bbde8f893f13c8c13b6bec8cbd4d1316e088d1	0x31036f5c4a6e213bc8ea38a56e7109ed8173aff498942f2e261706e33c7e02b0	0x8	0	0	0	0
0	50	11	0x361347b7b4f83984d02b028d062e09d42a6f62f7df61116ecb92c327766c6614	0xc3f1a3bdb0c55a03aaca9af06d19c438353102ce77505f7baa6422f8862a2f42	0x774ae7f858a9411e5ef4246b70c65aac5649980be5c17891bbec17895da008cb	0xd984a032eb6b5e190243dd56d7b7b365372db1e2dff9d6a8301d74c9c953c61b	0x65ab87550b987841ae3199f301521c56ad162962f837ef324f5645e5f2c90b21	0x17e5f75d45af8624cc511dbe82d2671fee3a7b0ecb32cea6782b742b755f7200	0x65ab87550b987841ae3199f301521c56ad162962f837ef324f5645e5f2c90b21	0x17e5f75d45af8624cc511dbe82d2671fee3a7b0ecb32cea6782b742b755f7200	0xb	0	0	0	0
0	51	6	0xf8f371f03fb9376b3a34a0370c4bfde4bc5fe86997d37575cc3b59513f85fce1	0xb28a9561eec9d06923c68bca8ed95080f1d85adf9779211c1a31a49911e6447c	0xfff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556	0xae12777aacfbb620f3be96017f45c560de80f0f6518fe4a03c870c36b075f297	0x354f5e6e19377cc0e5983f149ff74df3b4f133ca83ca6c946fdf3b2d4e926b02	0x3d079588aa6fa2f8beba9636b4dce56bf39ecc30b3f9666fca950bcd10ccf558	0x354f5e6e19377cc0e5983f149ff74df3b4f133ca83ca6c946fdf3b2d4e926b02	0x3d079588aa6fa2f8beba9636b4dce56bf39ecc30b3f9666fca950bcd10ccf558	0x6	0	0	0	0
0	52	8	0x196d52f3187711e910acfde23f885ebd572fe1d16ee0ee9b062e965402ace047	0x9162f43b457de2f7874e395fae06138c967c74d0cd521643d05590eee10634ff	0x2f01e5e15cca351daff3843fb70f3c2f0a1bdd05e5af888a67784ef3e10a2a01	0x5c4da8a741539949293d082a132d13b4c2e213d6ba5b7617b5da2cb76cbde904	0x18f89ae1c436967e600e8bcd571677c2fa6dfcf8e092ed9e83c24d2431a5eb96	0xa1694378182fe54dd3d7cd361007bedf2541874da72187826ab658c3195de080	0x18f89ae1c436967e600e8bcd571677c2fa6dfcf8e092ed9e83c24d2431a5eb96	0xa1694378182fe54dd3d7cd361007bedf2541874da72187826ab658c3195de080	0x8	0	0	0	0
0	53	6	0xbea3ff195d6efdb1a6708e6d81bf2df32e54d33c89d5f01f6afccb390ad77d62	0xe5d373684f0c91b70d643e59a93d29056d42915cccbd0de09bf3fbe64a0ad21	0xfff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556	0xae12777aacfbb620f3be96017f45c560de80f0f6518fe4a03c870c36b075f297	0xf6cbe36723df257ab8b1e6a6ea81bfeebb0a08423a5996acd54f42c396b3d0f4	0xdf34b05233f052b3234c7afde40492324f4210b6d78806159f25614da1fe846a	0xf6cbe36723df257ab8b1e6a6ea81bfeebb0a08423a5996acd54f42c396b3d0f4	0xdf34b05233f052b3234c7afde40492324f4210b6d78806159f25614da1fe846a	0x6	0	0	0	0
0	54	14	0xb7be5d24841a194f698d5be8310fa88b850c2279d18e85929c3fa34d90976877	0x590493dae2593a7a0b3b1d621d50947f0fa0f21c9902bbba3bd6e906db978031	0x499fdf9e895e719cfd64e67f07d38e3226aa7b63678949e6e49b241a60e823e4	0xcac2f6c4b54e855190f044e4a7b3d464464279c27a3f95bcc65f40d403a13f5b	0xa2f61c6043fbeb1b1dbe688aa18671809cdbdce9de4e052a65856e3078d75850	0x2cdf31181ace9c7ae62a235831a72b7e67e9341b1ecbe2a4e7152cb460c150d	0xa2f61c6043fbeb1b1dbe688aa18671809cdbdce9de4e052a65856e3078d75850	0x2cdf31181ace9c7ae62a235831a72b7e67e9341b1ecbe2a4e7152cb460c150d	0xe	0	0	0	0
0	55	0	0xe7ffe943fd6db7f1760b0b6fed46c9fee4140f4004ef5ad832d12e9d1ab2fcbd	0x37b6ec1b20032209a0dc723ca094675a0df4ac0870850c9b6baec8668c9e3bf	0x0	0x0	0xe7ffe943fd6db7f1760b0b6fed46c9fee4140f4004ef5ad832d12e9d1ab2fcbd	0x37b6ec1b20032209a0dc723ca094675a0df4ac0870850c9b6baec8668c9e3bf	0x192b81ce463faa8236663e765455ff6642ea25902bac295352039c44054c93e6	0xc0929b16fe1606043e43c7647e3f64ed88e3492acb22b5b1d389f31ba0cef0a1	0x0	1	0	0	1
0	56	3	0xa1f0bf584ddbc884e61540fd1dd20caae9e9d0d766a3ba5b61e5648d1ee80b42	0xdfee65646c24b2e1d59759246ab81cb462f4159d9a936867283621b35bee441f	0xf9308a019258c31049344f85f89d5229b531c845836f99b08601f113bce036f9	0x388f7b0f632de8140fe337e62a37f3566500a99934c2231b6cb9fd7584b8e672	0x9c3e1288e6c229bc82a23267ef962b1d467dea2a3a45648843044616a1a864c8	0x471e5d1a1814b92a16a51f25124744acca95764b67f4ff113fe9c7312546d7f3	0x9c3e1288e6c229bc82a23267ef962b1d467dea2a3a45648843044616a1a864c8	0x471e5d1a1814b92a16a51f25124744acca95764b67f4ff113fe9c7312546d7f3	0x3	0	0	0	0
0	57	9	0x7749a9830e799028ae0f85024d6bd302d921ce36145389766512a1a543ecec8d	0x7caa1dca67f37362fcdf09a534a130d18067f81c8ecac940a526639b8fdd03ca	0xacd484e2f0c7f65309ad178a9f559abde09796974c57e714c35f110dfc27ccbe	0xcc338921b0a7d9fd64380971763b61e9add888a4375f8e0f05cc262ac64f9c37	0x3425f1e11d1ed671d44df38e96295abfd3d6e479d40191d0843f14dad26ab252	0x67d968dad653184aaa0ae3e81a2570ea090af77711669147c2c211f38a8e300e	0x3425f1e11d1ed671d44df38e96295abfd3d6e479d40191d0843f14dad26ab252	0x67d968dad653184aaa0ae3e81a2570ea090af77711669147c2c211f38a8e300e	0x9	0	0	0	0
0	58	6	0xc8e982aa26cc39a1c854c92b575eaa555e31b94c24468ae81af5afeb2fdec821	0x70bb4b0b0d86f8ea1c31d1add96af22b79bda3ea28ec338c6882a445ae54a87c	0xfff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556	0xae12777aacfbb620f3be96017f45c560de80f0f6518fe4a03c870c36b075f297	0x50ba5c7eed696b0cb36b77dd0a8e7062c265147bfffe495d02971523786e0909	0xca6fef3540879b9f32a1ac121dbfcb36ed06235f1ff27c2aa235e7b56cafff46	0x50ba5c7eed696b0cb36b77dd0a8e7062c265147bfffe495d02971523786e0909	0xca6fef3540879b9f32a1ac121dbfcb36ed06235f1ff27c2aa235e7b56cafff46	0x6	0	0	0	0
0	59	10	0xdcce13dfa3a1204b2083773d71c166a059ffaf638f4cc6acea21078f11a25efd	0xfc4075674648657c75d1555bdf08bc8fb75ea6ec90da55ef1a8861f099b5f1ff	0xa0434d9e47f3c86235477c7b1ae6ae5d3442d49b1943c2b752a68e2a47e247c7	0x893aba425419bc27a3b6c7e693a24c696f794c2ed877a1593cbee53b037368d7	0x5f680b18a09354fd802ef9448cdc16ceb3a0ce465f8d4cc4c5bb4606dc379aa7	0x509aba899d0cc527be834be2078add723c707c907b9e8f4a5612251e5fccf359	0x5f680b18a09354fd802ef9448cdc16ceb3a0ce465f8d4cc4c5bb4606dc379aa7	0x509aba899d0cc527be834be2078add723c707c907b9e8f4a5612251e5fccf359	0xa	0	0	0	0
0	60	14	0x49218f40c5b9a64c4e243522ef9bd8d4029702408258b9943f04a1b66c915a9	0x5ac186671e55a153b858d1b5f4dc488548094757cd732fb43711c21fcc557622	0x499fdf9e895e719cfd64e67f07d38e3226aa7b63678949e6e49b241a60e823e4	0xcac2f6c4b54e855190f044e4a7b3d464464279c27a3f95bcc65f40d403a13f5b	0xc6fa90be894e878e297b629d758275a65ce1e49385869d3934c44e8e11d5a3ec	0xab027abd8f36bbf8702bd3f4c725e0e729872c366da5ccde8cc62df878ee7627	0xc6fa90be894e878e297b629d758275a65ce1e49385869d3934c44e8e11d5a3ec	0xab027abd8f36bbf8702bd3f4c725e0e729872c366da5ccde8cc62df878ee7627	0xe	0	0	0	0
0	61	15	0x43f0f555b7ee44ff944c103d25e685185383786cf571dcba9deba8c022d5056a	0xc855c2f7ea6e0044bfe8372775a2621abfc214f70ead64d350e55448831518f	0xd7924d4f7d43ea965a465ae3095ff41131e5946f3c85f79e44adbcf8e27e080e	0x581e2872a86c72a683842ec228cc6defea40af2bd896d3a5c504dc9ff6a26b58	0xeb70ce1ef26b5d849245f0df9ba06d4d103125af7cea5beda08d89c681edf035	0xfd8194e474bb3dceb18913a6c6bd72ebeb752bf1a67050955319cf0daebdc23	0xeb70ce1ef26b5d849245f0df9ba06d4d103125af7cea5beda08d89c681edf035	0xfd8194e474bb3dceb18913a6c6bd72ebeb752bf1a67050955319cf0daebdc23	0xf	0	0	0	0
0	62	6	0xa82efafc4af2652b2d406c86d3e398d54b51bbfca645bd1b55634b4b939cfc79	0x454c22245ac4a4148eb0980487efee2689f0ecd4d9e4164e9b8c9b7dcc307f28	0xfff97bd5755eeea420453a14355235d382f6472f8568a18b2f057a1460297556	0xae12777aacfbb620f3be96017f45c560de80f0f6518fe4a03c870c36b075f297	0x176f2a31f0a5050ca19412877ab9cfaa7f47929491933cc6d1d9e3f297cf1199	0x9215123692e257f9ca8992dbc87b977232e8e5e2858f89cb8c09da6c29736c1f	0x176f2a31f0a5050ca19412877ab9cfaa7f47929491933cc6d1d9e3f297cf1199	0x9215123692e257f9ca8992dbc87b977232e8e5e2858f89cb8c09da6c29736c1f	0x6	0	0	0	0
0	63	14	0x2bd7ca1e86af259650d768baede41ccadb0684f83caba6e469c686a6350f216	0x21c5332d7a4fde7dab8a6b35e256b6041f48554247b0409ca60186c5eb422f01	0x499fdf9e895e719cfd64e67f07d38e3226aa7b63678949e6e49b241a60e823e4	0xcac2f6c4b54e855190f044e4a7b3d464464279c27a3f95bcc65f40d403a13f5b	0x58ac4d66e28ea5dbe45a25d2b37f01699a7c49f9926adf09e538d5feac9d9415	0x17e4d3b529ba7a11195b24a5d52afb5ebbfd8977f199acd822a11dfb47398518	0x58ac4d66e28ea5dbe45a25d2b37f01699a7c49f9926adf09e538d5feac9d9415	0x17e4d3b529ba7a11195b24a5d52afb5ebbfd8977f199acd822a11dfb47398518	0xe	0	0	0	0
