phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	69325128	69330351	5223	393	0	393	400
pp_replay_halving_ordinary	69330351	69335574	5223	393	0	393	400
pp_replay_halving_ordinary	69335574	69340797	5223	393	0	393	400
pp_replay_halving_ordinary	69340797	69346020	5223	393	0	393	400
pp_replay_halving_ordinary	69346020	69351243	5223	393	0	393	400
pp_replay_halving_ordinary	69351243	69356466	5223	393	0	393	400
pp_replay_halving_ordinary	69356466	69361689	5223	393	0	393	400
pp_replay_halving_ordinary	69361689	69366912	5223	393	0	393	400
pp_replay_halving_ordinary	69366912	69372135	5223	393	0	393	400
pp_replay_halving_ordinary	69372135	69377358	5223	393	0	393	400
pp_replay_halving_ordinary	69377358	69382581	5223	393	0	393	400
pp_replay_halving_ordinary	69382581	69387804	5223	393	0	393	400
pp_replay_halving_ordinary	69387804	69393027	5223	393	0	393	400
pp_replay_halving_ordinary	69393027	69398250	5223	393	0	393	400
pp_replay_halving_ordinary	69398250	69403473	5223	393	0	393	400
pp_replay_halving_ordinary	69403473	69408696	5223	393	0	393	400
pp_replay_halving_ordinary	69408696	69413919	5223	393	0	393	400
pp_replay_halving_ordinary	69413919	69419142	5223	393	0	393	400
pp_replay_halving_ordinary	69419142	69424365	5223	393	0	393	400
pp_replay_halving_ordinary	69424365	69429588	5223	393	0	393	400
pp_replay_halving_ordinary	69429588	69434811	5223	393	0	393	400
pp_replay_halving_ordinary	69434811	69440034	5223	393	0	393	400
pp_replay_halving_ordinary	69440034	69445257	5223	393	0	393	400
pp_replay_halving_ordinary	69445257	69450480	5223	393	0	393	400
pp_replay_halving_ordinary	69450480	69455703	5223	393	0	393	400
pp_replay_halving_ordinary	69455703	69460926	5223	393	0	393	400
pp_replay_halving_ordinary	69460926	69466149	5223	393	0	393	400
pp_replay_halving_ordinary	69466149	69471372	5223	393	0	393	400
pp_replay_halving_ordinary	69471372	69476595	5223	393	0	393	400
pp_replay_halving_ordinary	69476595	69481818	5223	393	0	393	400
pp_replay_halving_ordinary	69481818	69487041	5223	393	0	393	400
pp_replay_halving_ordinary	69487041	69492264	5223	393	0	393	400
pp_replay_halving_ordinary	69492264	69497487	5223	393	0	393	400
pp_replay_halving_ordinary	69497487	69502710	5223	393	0	393	400
pp_replay_halving_ordinary	69502710	69507933	5223	393	0	393	400
pp_replay_halving_ordinary	69507933	69513156	5223	393	0	393	400
pp_replay_halving_ordinary	69513156	69518379	5223	393	0	393	400
pp_replay_halving_ordinary	69518379	69523602	5223	393	0	393	400
pp_replay_halving_ordinary	69523602	69528825	5223	393	0	393	400
pp_replay_halving_ordinary	69528825	69534048	5223	393	0	393	400
pp_replay_halving_ordinary	69534048	69539271	5223	393	0	393	400
pp_replay_halving_ordinary	69539271	69544494	5223	393	0	393	400
pp_replay_halving_ordinary	69544494	69549717	5223	393	0	393	400
pp_replay_halving_ordinary	69549717	69554940	5223	393	0	393	400
pp_replay_halving_ordinary	69554940	69560163	5223	393	0	393	400
pp_replay_halving_ordinary	69560163	69565386	5223	393	0	393	400
pp_replay_halving_ordinary	69565386	69570609	5223	393	0	393	400
pp_replay_halving_ordinary	69570609	69575832	5223	393	0	393	400
pp_replay_halving_ordinary	69575832	69581055	5223	393	0	393	400
pp_replay_halving_ordinary	69581055	69586278	5223	393	0	393	400
pp_replay_halving_ordinary	69586278	69591501	5223	393	0	393	400
pp_replay_halving_ordinary	69591501	69596724	5223	393	0	393	400
pp_replay_halving_ordinary	69596724	69601947	5223	393	0	393	400
pp_replay_halving_ordinary	69601947	69607170	5223	393	0	393	400
pp_replay_halving_ordinary	69607170	69612393	5223	393	0	393	400
pp_replay_halving_ordinary	69612393	69617616	5223	393	0	393	400
pp_replay_halving_ordinary	69617616	69622839	5223	393	0	393	400
pp_replay_halving_ordinary	69622839	69628062	5223	393	0	393	400
pp_replay_halving_ordinary	69628062	69633285	5223	393	0	393	400
pp_replay_halving_ordinary	69633285	69638508	5223	393	0	393	400
pp_replay_halving_ordinary	69638508	69643731	5223	393	0	393	400
pp_replay_halving_ordinary	69643731	69648954	5223	393	0	393	400
pp_replay_halving_ordinary	69648954	69654177	5223	393	0	393	400
pp_replay_halving_ordinary	69654177	69659400	5223	393	0	393	400
pp_replay_halving_ordinary	69659400	69664623	5223	393	0	393	400
pp_replay_halving_ordinary	69664623	69669846	5223	393	0	393	400
pp_replay_halving_ordinary	69669846	69675069	5223	393	0	393	400
pp_replay_halving_ordinary	69675069	69680292	5223	393	0	393	400
pp_replay_halving_ordinary	69680292	69685515	5223	393	0	393	400
pp_replay_halving_ordinary	69685515	69690738	5223	393	0	393	400
pp_replay_halving_ordinary	69690738	69695961	5223	393	0	393	400
pp_replay_halving_ordinary	69695961	69701184	5223	393	0	393	400
pp_replay_halving_ordinary	69701184	69706407	5223	393	0	393	400
pp_replay_halving_ordinary	69706407	69711630	5223	393	0	393	400
pp_replay_halving_ordinary	69711630	69716853	5223	393	0	393	400
pp_replay_halving_ordinary	69716853	69722076	5223	393	0	393	400
pp_replay_halving_ordinary	69722076	69727299	5223	393	0	393	400
pp_replay_halving_ordinary	69727299	69732522	5223	393	0	393	400
pp_replay_halving_ordinary	69732522	69737745	5223	393	0	393	400
pp_replay_halving_ordinary	69737745	69742968	5223	393	0	393	400
pp_replay_halving_ordinary	69742968	69748191	5223	393	0	393	400
pp_replay_halving_ordinary	69748191	69753414	5223	393	0	393	400
