k,u_before,v_before,tape_bit,sum,u_after,v_after
722,-1457496438747124078643297960726412703172548333961577102304039,2124679998354076612045029192824498575080033689952927287217237,0,667183559606952533401731232098085871907485355991350184913198,-1457496438747124078643297960726412703172548333961577102304039,333591779803476266700865616049042935953742677995675092456599
723,-1457496438747124078643297960726412703172548333961577102304039,333591779803476266700865616049042935953742677995675092456599,1,-1791088218550600345344163576775455639126291011957252194760638,-895544109275300172672081788387727819563145505978626097380319,333591779803476266700865616049042935953742677995675092456599
724,-895544109275300172672081788387727819563145505978626097380319,333591779803476266700865616049042935953742677995675092456599,1,1229135889078776439372947404436770755516888183974301189836918,-895544109275300172672081788387727819563145505978626097380319,614567944539388219686473702218385377758444091987150594918459
725,-895544109275300172672081788387727819563145505978626097380319,614567944539388219686473702218385377758444091987150594918459,1,-1510112053814688392358555490606113197321589597965776692298778,-755056026907344196179277745303056598660794798982888346149389,614567944539388219686473702218385377758444091987150594918459
726,-755056026907344196179277745303056598660794798982888346149389,614567944539388219686473702218385377758444091987150594918459,0,-140488082367955976492804043084671220902350706995737751230930,-755056026907344196179277745303056598660794798982888346149389,-70244041183977988246402021542335610451175353497868875615465
727,-755056026907344196179277745303056598660794798982888346149389,-70244041183977988246402021542335610451175353497868875615465,0,-825300068091322184425679766845392209111970152480757221764854,-412650034045661092212839883422696104555985076240378610882427,-70244041183977988246402021542335610451175353497868875615465
728,-412650034045661092212839883422696104555985076240378610882427,-70244041183977988246402021542335610451175353497868875615465,1,342405992861683103966437861880360494104809722742509735266962,-412650034045661092212839883422696104555985076240378610882427,171202996430841551983218930940180247052404861371254867633481
729,-412650034045661092212839883422696104555985076240378610882427,171202996430841551983218930940180247052404861371254867633481,0,-241447037614819540229620952482515857503580214869123743248946,-120723518807409770114810476241257928751790107434561871624473,171202996430841551983218930940180247052404861371254867633481
730,-120723518807409770114810476241257928751790107434561871624473,171202996430841551983218930940180247052404861371254867633481,1,291926515238251322098029407181438175804194968805816739257954,-120723518807409770114810476241257928751790107434561871624473,145963257619125661049014703590719087902097484402908369628977
731,-120723518807409770114810476241257928751790107434561871624473,145963257619125661049014703590719087902097484402908369628977,1,-266686776426535431163825179831977016653887591837470241253450,-133343388213267715581912589915988508326943795918735120626725,145963257619125661049014703590719087902097484402908369628977
732,-133343388213267715581912589915988508326943795918735120626725,145963257619125661049014703590719087902097484402908369628977,1,279306645832393376630927293506707596229041280321643490255702,-133343388213267715581912589915988508326943795918735120626725,139653322916196688315463646753353798114520640160821745127851
733,-133343388213267715581912589915988508326943795918735120626725,139653322916196688315463646753353798114520640160821745127851,0,6309934702928972733551056837365289787576844242086624501126,3154967351464486366775528418682644893788422121043312250563,139653322916196688315463646753353798114520640160821745127851
734,3154967351464486366775528418682644893788422121043312250563,139653322916196688315463646753353798114520640160821745127851,0,142808290267661174682239175172036443008309062281865057378414,3154967351464486366775528418682644893788422121043312250563,71404145133830587341119587586018221504154531140932528689207
735,3154967351464486366775528418682644893788422121043312250563,71404145133830587341119587586018221504154531140932528689207,0,74559112485295073707895116004700866397942953261975840939770,37279556242647536853947558002350433198971476630987920469885,71404145133830587341119587586018221504154531140932528689207
736,37279556242647536853947558002350433198971476630987920469885,71404145133830587341119587586018221504154531140932528689207,1,34124588891183050487172029583667788305183054509944608219322,37279556242647536853947558002350433198971476630987920469885,17062294445591525243586014791833894152591527254972304109661
737,37279556242647536853947558002350433198971476630987920469885,17062294445591525243586014791833894152591527254972304109661,0,54341850688239062097533572794184327351563003885960224579546,27170925344119531048766786397092163675781501942980112289773,17062294445591525243586014791833894152591527254972304109661
738,27170925344119531048766786397092163675781501942980112289773,17062294445591525243586014791833894152591527254972304109661,0,44233219789711056292352801188926057828373029197952416399434,27170925344119531048766786397092163675781501942980112289773,22116609894855528146176400594463028914186514598976208199717
739,27170925344119531048766786397092163675781501942980112289773,22116609894855528146176400594463028914186514598976208199717,0,49287535238975059194943186991555192589968016541956320489490,24643767619487529597471593495777596294984008270978160244745,22116609894855528146176400594463028914186514598976208199717
740,24643767619487529597471593495777596294984008270978160244745,22116609894855528146176400594463028914186514598976208199717,0,46760377514343057743647994090240625209170522869954368444462,24643767619487529597471593495777596294984008270978160244745,23380188757171528871823997045120312604585261434977184222231
741,24643767619487529597471593495777596294984008270978160244745,23380188757171528871823997045120312604585261434977184222231,1,1263578862316000725647596450657283690398746836000976022514,631789431158000362823798225328641845199373418000488011257,23380188757171528871823997045120312604585261434977184222231
742,631789431158000362823798225328641845199373418000488011257,23380188757171528871823997045120312604585261434977184222231,1,22748399326013528509000198819791670759385888016976696210974,631789431158000362823798225328641845199373418000488011257,11374199663006764254500099409895835379692944008488348105487
743,631789431158000362823798225328641845199373418000488011257,11374199663006764254500099409895835379692944008488348105487,1,-10742410231848763891676301184567193534493570590487860094230,-5371205115924381945838150592283596767246785295243930047115,11374199663006764254500099409895835379692944008488348105487
744,-5371205115924381945838150592283596767246785295243930047115,11374199663006764254500099409895835379692944008488348105487,1,16745404778931146200338250002179432146939729303732278152602,-5371205115924381945838150592283596767246785295243930047115,8372702389465573100169125001089716073469864651866139076301
745,-5371205115924381945838150592283596767246785295243930047115,8372702389465573100169125001089716073469864651866139076301,0,3001497273541191154330974408806119306223079356622209029186,1500748636770595577165487204403059653111539678311104514593,8372702389465573100169125001089716073469864651866139076301
746,1500748636770595577165487204403059653111539678311104514593,8372702389465573100169125001089716073469864651866139076301,0,9873451026236168677334612205492775726581404330177243590894,1500748636770595577165487204403059653111539678311104514593,4936725513118084338667306102746387863290702165088621795447
747,1500748636770595577165487204403059653111539678311104514593,4936725513118084338667306102746387863290702165088621795447,1,-3435976876347488761501818898343328210179162486777517280854,-1717988438173744380750909449171664105089581243388758640427,4936725513118084338667306102746387863290702165088621795447
748,-1717988438173744380750909449171664105089581243388758640427,4936725513118084338667306102746387863290702165088621795447,1,6654713951291828719418215551918051968380283408477380435874,-1717988438173744380750909449171664105089581243388758640427,3327356975645914359709107775959025984190141704238690217937
749,-1717988438173744380750909449171664105089581243388758640427,3327356975645914359709107775959025984190141704238690217937,0,1609368537472169978958198326787361879100560460849931577510,804684268736084989479099163393680939550280230424965788755,3327356975645914359709107775959025984190141704238690217937
750,804684268736084989479099163393680939550280230424965788755,3327356975645914359709107775959025984190141704238690217937,1,2522672706909829370230008612565345044639861473813724429182,804684268736084989479099163393680939550280230424965788755,1261336353454914685115004306282672522319930736906862214591
751,804684268736084989479099163393680939550280230424965788755,1261336353454914685115004306282672522319930736906862214591,0,2066020622190999674594103469676353461870210967331828003346,1033010311095499837297051734838176730935105483665914001673,1261336353454914685115004306282672522319930736906862214591
752,1033010311095499837297051734838176730935105483665914001673,1261336353454914685115004306282672522319930736906862214591,1,228326042359414847817952571444495791384825253240948212918,1033010311095499837297051734838176730935105483665914001673,114163021179707423908976285722247895692412626620474106459
753,1033010311095499837297051734838176730935105483665914001673,114163021179707423908976285722247895692412626620474106459,1,918847289915792413388075449115928835242692857045439895214,459423644957896206694037724557964417621346428522719947607,114163021179707423908976285722247895692412626620474106459
754,459423644957896206694037724557964417621346428522719947607,114163021179707423908976285722247895692412626620474106459,0,573586666137603630603014010280212313313759055143194054066,459423644957896206694037724557964417621346428522719947607,286793333068801815301507005140106156656879527571597027033
755,459423644957896206694037724557964417621346428522719947607,286793333068801815301507005140106156656879527571597027033,1,172630311889094391392530719417858260964466900951122920574,86315155944547195696265359708929130482233450475561460287,286793333068801815301507005140106156656879527571597027033
756,86315155944547195696265359708929130482233450475561460287,286793333068801815301507005140106156656879527571597027033,1,200478177124254619605241645431177026174646077096035566746,86315155944547195696265359708929130482233450475561460287,100239088562127309802620822715588513087323038548017783373
757,86315155944547195696265359708929130482233450475561460287,100239088562127309802620822715588513087323038548017783373,1,-13923932617580114106355463006659382605089588072456323086,-6961966308790057053177731503329691302544794036228161543,100239088562127309802620822715588513087323038548017783373
758,-6961966308790057053177731503329691302544794036228161543,100239088562127309802620822715588513087323038548017783373,0,93277122253337252749443091212258821784778244511789621830,-6961966308790057053177731503329691302544794036228161543,46638561126668626374721545606129410892389122255894810915
759,-6961966308790057053177731503329691302544794036228161543,46638561126668626374721545606129410892389122255894810915,1,-53600527435458683427899277109459102194933916292122972458,-26800263717729341713949638554729551097466958146061486229,46638561126668626374721545606129410892389122255894810915
760,-26800263717729341713949638554729551097466958146061486229,46638561126668626374721545606129410892389122255894810915,0,19838297408939284660771907051399859794922164109833324686,-26800263717729341713949638554729551097466958146061486229,9919148704469642330385953525699929897461082054916662343
761,-26800263717729341713949638554729551097466958146061486229,9919148704469642330385953525699929897461082054916662343,0,-16881115013259699383563685029029621200005876091144823886,-8440557506629849691781842514514810600002938045572411943,9919148704469642330385953525699929897461082054916662343
762,-8440557506629849691781842514514810600002938045572411943,9919148704469642330385953525699929897461082054916662343,1,18359706211099492022167796040214740497464020100489074286,-8440557506629849691781842514514810600002938045572411943,9179853105549746011083898020107370248732010050244537143
763,-8440557506629849691781842514514810600002938045572411943,9179853105549746011083898020107370248732010050244537143,1,-17620410612179595702865740534622180848734948095816949086,-8810205306089797851432870267311090424367474047908474543,9179853105549746011083898020107370248732010050244537143
764,-8810205306089797851432870267311090424367474047908474543,9179853105549746011083898020107370248732010050244537143,1,17990058411639543862516768287418460673099484098153011686,-8810205306089797851432870267311090424367474047908474543,8995029205819771931258384143709230336549742049076505843
765,-8810205306089797851432870267311090424367474047908474543,8995029205819771931258384143709230336549742049076505843,1,-17805234511909569782691254411020320760917216096984980386,-8902617255954784891345627205510160380458608048492490193,8995029205819771931258384143709230336549742049076505843
766,-8902617255954784891345627205510160380458608048492490193,8995029205819771931258384143709230336549742049076505843,0,92411949864987039912756938199069956091134000584015650,-8902617255954784891345627205510160380458608048492490193,46205974932493519956378469099534978045567000292007825
767,-8902617255954784891345627205510160380458608048492490193,46205974932493519956378469099534978045567000292007825,1,-8948823230887278411302005674609695358504175048784498018,-4474411615443639205651002837304847679252087524392249009,46205974932493519956378469099534978045567000292007825
768,-4474411615443639205651002837304847679252087524392249009,46205974932493519956378469099534978045567000292007825,1,4520617590376132725607381306404382657297654524684256834,-4474411615443639205651002837304847679252087524392249009,2260308795188066362803690653202191328648827262342128417
769,-4474411615443639205651002837304847679252087524392249009,2260308795188066362803690653202191328648827262342128417,1,-6734720410631705568454693490507039007900914786734377426,-3367360205315852784227346745253519503950457393367188713,2260308795188066362803690653202191328648827262342128417
770,-3367360205315852784227346745253519503950457393367188713,2260308795188066362803690653202191328648827262342128417,1,5627669000503919147031037398455710832599284655709317130,-3367360205315852784227346745253519503950457393367188713,2813834500251959573515518699227855416299642327854658565
771,-3367360205315852784227346745253519503950457393367188713,2813834500251959573515518699227855416299642327854658565,1,-6181194705567812357742865444481374920250099721221847278,-3090597352783906178871432722240687460125049860610923639,2813834500251959573515518699227855416299642327854658565
772,-3090597352783906178871432722240687460125049860610923639,2813834500251959573515518699227855416299642327854658565,0,-276762852531946605355914023012832043825407532756265074,-3090597352783906178871432722240687460125049860610923639,-138381426265973302677957011506416021912703766378132537
773,-3090597352783906178871432722240687460125049860610923639,-138381426265973302677957011506416021912703766378132537,1,-2952215926517932876193475710734271438212346094232791102,-1476107963258966438096737855367135719106173047116395551,-138381426265973302677957011506416021912703766378132537
774,-1476107963258966438096737855367135719106173047116395551,-138381426265973302677957011506416021912703766378132537,1,1337726536992993135418780843860719697193469280738263014,-1476107963258966438096737855367135719106173047116395551,668863268496496567709390421930359848596734640369131507
775,-1476107963258966438096737855367135719106173047116395551,668863268496496567709390421930359848596734640369131507,1,-2144971231755463005806128277297495567702907687485527058,-1072485615877731502903064138648747783851453843742763529,668863268496496567709390421930359848596734640369131507
776,-1072485615877731502903064138648747783851453843742763529,668863268496496567709390421930359848596734640369131507,0,-403622347381234935193673716718387935254719203373632022,-1072485615877731502903064138648747783851453843742763529,-201811173690617467596836858359193967627359601686816011
777,-1072485615877731502903064138648747783851453843742763529,-201811173690617467596836858359193967627359601686816011,1,-870674442187114035306227280289553816224094242055947518,-435337221093557017653113640144776908112047121027973759,-201811173690617467596836858359193967627359601686816011
778,-435337221093557017653113640144776908112047121027973759,-201811173690617467596836858359193967627359601686816011,0,-637148394784174485249950498503970875739406722714789770,-435337221093557017653113640144776908112047121027973759,-318574197392087242624975249251985437869703361357394885
779,-435337221093557017653113640144776908112047121027973759,-318574197392087242624975249251985437869703361357394885,1,-116763023701469775028138390892791470242343759670578874,-58381511850734887514069195446395735121171879835289437,-318574197392087242624975249251985437869703361357394885
780,-58381511850734887514069195446395735121171879835289437,-318574197392087242624975249251985437869703361357394885,0,-376955709242822130139044444698381172990875241192684322,-58381511850734887514069195446395735121171879835289437,-188477854621411065069522222349190586495437620596342161
781,-58381511850734887514069195446395735121171879835289437,-188477854621411065069522222349190586495437620596342161,0,-246859366472145952583591417795586321616609500431631598,-123429683236072976291795708897793160808304750215815799,-188477854621411065069522222349190586495437620596342161
782,-123429683236072976291795708897793160808304750215815799,-188477854621411065069522222349190586495437620596342161,1,-65048171385338088777726513451397425687132870380526362,-123429683236072976291795708897793160808304750215815799,-32524085692669044388863256725698712843566435190263181
783,-123429683236072976291795708897793160808304750215815799,-32524085692669044388863256725698712843566435190263181,1,-90905597543403931902932452172094447964738315025552618,-45452798771701965951466226086047223982369157512776309,-32524085692669044388863256725698712843566435190263181
784,-45452798771701965951466226086047223982369157512776309,-32524085692669044388863256725698712843566435190263181,0,-77976884464371010340329482811745936825935592703039490,-45452798771701965951466226086047223982369157512776309,-38988442232185505170164741405872968412967796351519745
785,-45452798771701965951466226086047223982369157512776309,-38988442232185505170164741405872968412967796351519745,0,-84441241003887471121630967491920192395336953864296054,-42220620501943735560815483745960096197668476932148027,-38988442232185505170164741405872968412967796351519745
786,-42220620501943735560815483745960096197668476932148027,-38988442232185505170164741405872968412967796351519745,1,3232178269758230390650742340087127784700680580628282,-42220620501943735560815483745960096197668476932148027,1616089134879115195325371170043563892350340290314141
787,-42220620501943735560815483745960096197668476932148027,1616089134879115195325371170043563892350340290314141,0,-40604531367064620365490112575916532305318136641833886,-20302265683532310182745056287958266152659068320916943,1616089134879115195325371170043563892350340290314141
788,-20302265683532310182745056287958266152659068320916943,1616089134879115195325371170043563892350340290314141,0,-18686176548653194987419685117914702260308728030602802,-20302265683532310182745056287958266152659068320916943,-9343088274326597493709842558957351130154364015301401
789,-20302265683532310182745056287958266152659068320916943,-9343088274326597493709842558957351130154364015301401,1,-10959177409205712689035213729000915022504704305615542,-5479588704602856344517606864500457511252352152807771,-9343088274326597493709842558957351130154364015301401
790,-5479588704602856344517606864500457511252352152807771,-9343088274326597493709842558957351130154364015301401,1,-3863499569723741149192235694456893618902011862493630,-5479588704602856344517606864500457511252352152807771,-1931749784861870574596117847228446809451005931246815
791,-5479588704602856344517606864500457511252352152807771,-1931749784861870574596117847228446809451005931246815,0,-7411338489464726919113724711728904320703358084054586,-3705669244732363459556862355864452160351679042027293,-1931749784861870574596117847228446809451005931246815
792,-3705669244732363459556862355864452160351679042027293,-1931749784861870574596117847228446809451005931246815,1,1773919459870492884960744508636005350900673110780478,-3705669244732363459556862355864452160351679042027293,886959729935246442480372254318002675450336555390239
793,-3705669244732363459556862355864452160351679042027293,886959729935246442480372254318002675450336555390239,0,-2818709514797117017076490101546449484901342486637054,-1409354757398558508538245050773224742450671243318527,886959729935246442480372254318002675450336555390239
794,-1409354757398558508538245050773224742450671243318527,886959729935246442480372254318002675450336555390239,1,2296314487333804951018617305091227417901007798708766,-1409354757398558508538245050773224742450671243318527,1148157243666902475509308652545613708950503899354383
795,-1409354757398558508538245050773224742450671243318527,1148157243666902475509308652545613708950503899354383,1,-2557512001065460984047553703318838451401175142672910,-1278756000532730492023776851659419225700587571336455,1148157243666902475509308652545613708950503899354383
796,-1278756000532730492023776851659419225700587571336455,1148157243666902475509308652545613708950503899354383,1,2426913244199632967533085504205032934651091470690838,-1278756000532730492023776851659419225700587571336455,1213456622099816483766542752102516467325545735345419
797,-1278756000532730492023776851659419225700587571336455,1213456622099816483766542752102516467325545735345419,1,-2492212622632546975790319603761935693026133306681874,-1246106311316273487895159801880967846513066653340937,1213456622099816483766542752102516467325545735345419
798,-1246106311316273487895159801880967846513066653340937,1213456622099816483766542752102516467325545735345419,0,-32649689216457004128617049778451379187520917995518,-1246106311316273487895159801880967846513066653340937,-16324844608228502064308524889225689593760458997759
799,-1246106311316273487895159801880967846513066653340937,-16324844608228502064308524889225689593760458997759,1,-1229781466708044985830851276991742156919306194343178,-614890733354022492915425638495871078459653097171589,-16324844608228502064308524889225689593760458997759
800,-614890733354022492915425638495871078459653097171589,-16324844608228502064308524889225689593760458997759,1,598565888745793990851117113606645388865892638173830,-614890733354022492915425638495871078459653097171589,299282944372896995425558556803322694432946319086915
801,-614890733354022492915425638495871078459653097171589,299282944372896995425558556803322694432946319086915,0,-315607788981125497489867081692548384026706778084674,-157803894490562748744933540846274192013353389042337,299282944372896995425558556803322694432946319086915
802,-157803894490562748744933540846274192013353389042337,299282944372896995425558556803322694432946319086915,0,141479049882334246680625015957048502419592930044578,-157803894490562748744933540846274192013353389042337,70739524941167123340312507978524251209796465022289
803,-157803894490562748744933540846274192013353389042337,70739524941167123340312507978524251209796465022289,1,-228543419431729872085246048824798443223149854064626,-114271709715864936042623024412399221611574927032313,70739524941167123340312507978524251209796465022289
804,-114271709715864936042623024412399221611574927032313,70739524941167123340312507978524251209796465022289,1,185011234657032059382935532390923472821371392054602,-114271709715864936042623024412399221611574927032313,92505617328516029691467766195461736410685696027301
805,-114271709715864936042623024412399221611574927032313,92505617328516029691467766195461736410685696027301,1,-206777327044380965734090790607860958022260623059614,-103388663522190482867045395303930479011130311529807,92505617328516029691467766195461736410685696027301
806,-103388663522190482867045395303930479011130311529807,92505617328516029691467766195461736410685696027301,0,-10883046193674453175577629108468742600444615502506,-103388663522190482867045395303930479011130311529807,-5441523096837226587788814554234371300222307751253
807,-103388663522190482867045395303930479011130311529807,-5441523096837226587788814554234371300222307751253,1,-97947140425353256279256580749696107710908003778554,-48973570212676628139628290374848053855454001889277,-5441523096837226587788814554234371300222307751253
808,-48973570212676628139628290374848053855454001889277,-5441523096837226587788814554234371300222307751253,0,-54415093309513854727417104929082425155676309640530,-48973570212676628139628290374848053855454001889277,-27207546654756927363708552464541212577838154820265
809,-48973570212676628139628290374848053855454001889277,-27207546654756927363708552464541212577838154820265,0,-76181116867433555503336842839389266433292156709542,-38090558433716777751668421419694633216646078354771,-27207546654756927363708552464541212577838154820265
810,-38090558433716777751668421419694633216646078354771,-27207546654756927363708552464541212577838154820265,1,10883011778959850387959868955153420638807923534506,-38090558433716777751668421419694633216646078354771,5441505889479925193979934477576710319403961767253
811,-38090558433716777751668421419694633216646078354771,5441505889479925193979934477576710319403961767253,0,-32649052544236852557688486942117922897242116587518,-16324526272118426278844243471058961448621058293759,5441505889479925193979934477576710319403961767253
812,-16324526272118426278844243471058961448621058293759,5441505889479925193979934477576710319403961767253,0,-10883020382638501084864308993482251129217096526506,-16324526272118426278844243471058961448621058293759,-5441510191319250542432154496741125564608548263253
813,-16324526272118426278844243471058961448621058293759,-5441510191319250542432154496741125564608548263253,1,-10883016080799175736412088974317835884012510030506,-5441508040399587868206044487158917942006255015253,-5441510191319250542432154496741125564608548263253
814,-5441508040399587868206044487158917942006255015253,-5441510191319250542432154496741125564608548263253,0,-10883018231718838410638198983900043506614803278506,-5441508040399587868206044487158917942006255015253,-5441509115859419205319099491950021753307401639253
815,-5441508040399587868206044487158917942006255015253,-5441509115859419205319099491950021753307401639253,0,-10883017156259007073525143979108939695313656654506,-5441508578129503536762571989554469847656828327253,-5441509115859419205319099491950021753307401639253
816,-5441508578129503536762571989554469847656828327253,-5441509115859419205319099491950021753307401639253,0,-10883017693988922742081671481504491600964229966506,-5441508578129503536762571989554469847656828327253,-5441508846994461371040835740752245800482114983253
817,-5441508578129503536762571989554469847656828327253,-5441508846994461371040835740752245800482114983253,0,-10883017425123964907803407730306715648138943310506,-5441508712561982453901703865153357824069471655253,-5441508846994461371040835740752245800482114983253
818,-5441508712561982453901703865153357824069471655253,-5441508846994461371040835740752245800482114983253,0,-10883017559556443824942539605905603624551586638506,-5441508712561982453901703865153357824069471655253,-5441508779778221912471269802952801812275793319253
819,-5441508712561982453901703865153357824069471655253,-5441508779778221912471269802952801812275793319253,0,-10883017492340204366372973668106159636345264974506,-5441508746170102183186486834053079818172632487253,-5441508779778221912471269802952801812275793319253
820,-5441508746170102183186486834053079818172632487253,-5441508779778221912471269802952801812275793319253,0,-10883017525948324095657756637005881630448425806506,-5441508746170102183186486834053079818172632487253,-5441508762974162047828878318502940815224212903253
821,-5441508746170102183186486834053079818172632487253,-5441508762974162047828878318502940815224212903253,0,-10883017509144264231015365152556020633396845390506,-5441508754572132115507682576278010316698422695253,-5441508762974162047828878318502940815224212903253
822,-5441508754572132115507682576278010316698422695253,-5441508762974162047828878318502940815224212903253,0,-10883017517546294163336560894780951131922635598506,-5441508754572132115507682576278010316698422695253,-5441508758773147081668280447390475565961317799253
823,-5441508754572132115507682576278010316698422695253,-5441508758773147081668280447390475565961317799253,0,-10883017513345279197175963023668485882659740494506,-5441508756672639598587981511834242941329870247253,-5441508758773147081668280447390475565961317799253
824,-5441508756672639598587981511834242941329870247253,-5441508758773147081668280447390475565961317799253,0,-10883017515445786680256261959224718507291188046506,-5441508756672639598587981511834242941329870247253,-5441508757722893340128130979612359253645594023253
825,-5441508756672639598587981511834242941329870247253,-5441508757722893340128130979612359253645594023253,0,-10883017514395532938716112491446602194975464270506,-5441508757197766469358056245723301097487732135253,-5441508757722893340128130979612359253645594023253
826,-5441508757197766469358056245723301097487732135253,-5441508757722893340128130979612359253645594023253,0,-10883017514920659809486187225335660351133326158506,-5441508757197766469358056245723301097487732135253,-5441508757460329904743093612667830175566663079253
827,-5441508757197766469358056245723301097487732135253,-5441508757460329904743093612667830175566663079253,0,-10883017514658096374101149858391131273054395214506,-5441508757329048187050574929195565636527197607253,-5441508757460329904743093612667830175566663079253
828,-5441508757329048187050574929195565636527197607253,-5441508757460329904743093612667830175566663079253,0,-10883017514789378091793668541863395812093860686506,-5441508757329048187050574929195565636527197607253,-5441508757394689045896834270931697906046930343253
829,-5441508757329048187050574929195565636527197607253,-5441508757394689045896834270931697906046930343253,0,-10883017514723737232947409200127263542574127950506,-5441508757361868616473704600063631771287063975253,-5441508757394689045896834270931697906046930343253
830,-5441508757361868616473704600063631771287063975253,-5441508757394689045896834270931697906046930343253,0,-10883017514756557662370538870995329677333994318506,-5441508757361868616473704600063631771287063975253,-5441508757378278831185269435497664838666997159253
831,-5441508757361868616473704600063631771287063975253,-5441508757378278831185269435497664838666997159253,0,-10883017514740147447658974035561296609954061134506,-5441508757370073723829487017780648304977030567253,-5441508757378278831185269435497664838666997159253
832,-5441508757370073723829487017780648304977030567253,-5441508757378278831185269435497664838666997159253,0,-10883017514748352555014756453278313143644027726506,-5441508757370073723829487017780648304977030567253,-5441508757374176277507378226639156571822013863253
833,-5441508757370073723829487017780648304977030567253,-5441508757374176277507378226639156571822013863253,0,-10883017514744250001336865244419804876799044430506,-5441508757372125000668432622209902438399522215253,-5441508757374176277507378226639156571822013863253
834,-5441508757372125000668432622209902438399522215253,-5441508757374176277507378226639156571822013863253,0,-10883017514746301278175810848849059010221536078506,-5441508757372125000668432622209902438399522215253,-5441508757373150639087905424424529505110768039253
835,-5441508757372125000668432622209902438399522215253,-5441508757373150639087905424424529505110768039253,0,-10883017514745275639756338046634431943510290254506,-5441508757372637819878169023317215971755145127253,-5441508757373150639087905424424529505110768039253
836,-5441508757372637819878169023317215971755145127253,-5441508757373150639087905424424529505110768039253,0,-10883017514745788458966074447741745476865913166506,-5441508757372637819878169023317215971755145127253,-5441508757372894229483037223870872738432956583253
837,-5441508757372637819878169023317215971755145127253,-5441508757372894229483037223870872738432956583253,0,-10883017514745532049361206247188088710188101710506,-5441508757372766024680603123594044355094050855253,-5441508757372894229483037223870872738432956583253
838,-5441508757372766024680603123594044355094050855253,-5441508757372894229483037223870872738432956583253,0,-10883017514745660254163640347464917093527007438506,-5441508757372766024680603123594044355094050855253,-5441508757372830127081820173732458546763503719253
839,-5441508757372766024680603123594044355094050855253,-5441508757372830127081820173732458546763503719253,0,-10883017514745596151762423297326502901857554574506,-5441508757372798075881211648663251450928777287253,-5441508757372830127081820173732458546763503719253
840,-5441508757372798075881211648663251450928777287253,-5441508757372830127081820173732458546763503719253,0,-10883017514745628202963031822395709997692281006506,-5441508757372798075881211648663251450928777287253,-5441508757372814101481515911197854998846140503253
841,-5441508757372798075881211648663251450928777287253,-5441508757372814101481515911197854998846140503253,0,-10883017514745612177362727559861106449774917790506,-5441508757372806088681363779930553224887458895253,-5441508757372814101481515911197854998846140503253
842,-5441508757372806088681363779930553224887458895253,-5441508757372814101481515911197854998846140503253,0,-10883017514745620190162879691128408223733599398506,-5441508757372806088681363779930553224887458895253,-5441508757372810095081439845564204111866799699253
843,-5441508757372806088681363779930553224887458895253,-5441508757372810095081439845564204111866799699253,0,-10883017514745616183762803625494757336754258594506,-5441508757372808091881401812747378668377129297253,-5441508757372810095081439845564204111866799699253
844,-5441508757372808091881401812747378668377129297253,-5441508757372810095081439845564204111866799699253,0,-10883017514745618186962841658311582780243928996506,-5441508757372808091881401812747378668377129297253,-5441508757372809093481420829155791390121964498253
845,-5441508757372808091881401812747378668377129297253,-5441508757372809093481420829155791390121964498253,0,-10883017514745617185362822641903170058499093795506,-5441508757372808592681411320951585029249546897753,-5441508757372809093481420829155791390121964498253
846,-5441508757372808592681411320951585029249546897753,-5441508757372809093481420829155791390121964498253,0,-10883017514745617686162832150107376419371511396006,-5441508757372808592681411320951585029249546897753,-5441508757372808843081416075053688209685755698003
847,-5441508757372808592681411320951585029249546897753,-5441508757372808843081416075053688209685755698003,1,250400004754102103180436208800250,125200002377051051590218104400125,-5441508757372808843081416075053688209685755698003
848,125200002377051051590218104400125,-5441508757372808843081416075053688209685755698003,0,-5441508757372808717881413698002636619467651297878,125200002377051051590218104400125,-2720754378686404358940706849001318309733825648939
849,125200002377051051590218104400125,-2720754378686404358940706849001318309733825648939,0,-2720754378686404233740704471950266719515721248814,-1360377189343202116870352235975133359757860624407,-2720754378686404358940706849001318309733825648939
850,-1360377189343202116870352235975133359757860624407,-2720754378686404358940706849001318309733825648939,0,-4081131568029606475811059084976451669491686273346,-1360377189343202116870352235975133359757860624407,-2040565784014803237905529542488225834745843136673
851,-1360377189343202116870352235975133359757860624407,-2040565784014803237905529542488225834745843136673,1,680188594671601121035177306513092474987982512266,340094297335800560517588653256546237493991256133,-2040565784014803237905529542488225834745843136673
852,340094297335800560517588653256546237493991256133,-2040565784014803237905529542488225834745843136673,1,-2380660081350603798423118195744772072239834392806,340094297335800560517588653256546237493991256133,-1190330040675301899211559097872386036119917196403
853,340094297335800560517588653256546237493991256133,-1190330040675301899211559097872386036119917196403,0,-850235743339501338693970444615839798625925940270,-425117871669750669346985222307919899312962970135,-1190330040675301899211559097872386036119917196403
854,-425117871669750669346985222307919899312962970135,-1190330040675301899211559097872386036119917196403,0,-1615447912345052568558544320180305935432880166538,-425117871669750669346985222307919899312962970135,-807723956172526284279272160090152967716440083269
855,-425117871669750669346985222307919899312962970135,-807723956172526284279272160090152967716440083269,1,382606084502775614932286937782233068403477113134,191303042251387807466143468891116534201738556567,-807723956172526284279272160090152967716440083269
856,191303042251387807466143468891116534201738556567,-807723956172526284279272160090152967716440083269,0,-616420913921138476813128691199036433514701526702,191303042251387807466143468891116534201738556567,-308210456960569238406564345599518216757350763351
857,191303042251387807466143468891116534201738556567,-308210456960569238406564345599518216757350763351,1,499513499211957045872707814490634750959089319918,249756749605978522936353907245317375479544659959,-308210456960569238406564345599518216757350763351
